Price,Year,Kilometer,Engine,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,Max Power_bhp,Max Power_rpm,Max Torque_Nm,Max Torque_rpm,Owner,Petrol,Manual,AWD,FWD,RWD
775000,2017,71000,1373,4296,1695,1685,7,45,94,6000,130,4000,1,1,1,0,1,0
185000,2008,61000,1197,3565,1595,1550,5,35,80,5200,111,4000,3,1,0,0,1,0
560000,2017,29000,1197,3765,1660,1520,5,43,81,6000,114,4000,1,1,1,0,1,0
635000,2016,92000,1248,4490,1730,1485,5,43,89,4000,200,1750,2,0,1,0,1,0
650000,2020,42000,1197,3995,1735,1515,5,37,89,6000,113,4400,1,1,1,0,1,0
345000,2019,60969,1198,3785,1635,1485,5,35,67,5000,104,4000,1,1,1,0,1,0
1380000,2014,100000,1968,4701,1826,1427,5,63,141,4200,320,1750,1,0,0,0,1,0
585000,2018,31000,1373,4490,1730,1485,5,43,91,6000,130,4000,1,1,1,0,1,0
690000,2020,55000,1197,3995,1745,1510,5,37,82,6000,113,4200,1,1,1,0,1,0
850000,2018,65000,2179,4788,1903,1791,7,60,154,4000,400,1700,1,0,1,0,0,1
275000,2013,85785,1248,3775,1680,1620,5,43,73,4000,190,2000,2,0,1,0,1,0
690000,2018,38000,1598,4390,1699,1467,5,55,103,5250,153,3800,1,1,1,0,1,0
1130000,2020,12905,998,3995,1775,1505,5,37,118,6000,172,1500,1,1,1,0,1,0
725000,2018,65000,1497,3994,1811,1607,5,44,108,3750,260,1500,2,0,1,0,1,0
595000,2019,48000,1197,3985,1734,1505,5,40,82,6000,115,4000,1,1,1,0,1,0
290000,2011,91000,1197,3585,1595,1550,5,35,79,6000,112,4000,1,1,1,0,1,0
1080000,2020,52000,1497,3995,1821,1627,5,42,115,3750,300,1500,1,0,1,0,1,0
299000,2013,90000,1364,4265,1695,1510,5,45,68,3600,170,2400,3,0,1,0,1,0
390000,2014,67000,1198,3990,1680,1505,5,35,87,6000,109,4500,1,1,0,0,1,0
875000,2015,67000,2179,4456,1820,1995,8,60,120,4000,280,1800,1,0,1,0,0,1
1175000,2021,37556,1396,3995,1770,1605,5,45,89,4000,220,1500,1,0,1,0,1,0
260000,2012,54000,998,3620,1475,1460,5,35,67,6200,90,3500,1,1,1,0,1,0
650000,2019,42000,1198,3990,1680,1505,5,35,87,6000,109,4500,1,1,1,0,1,0
625000,2017,55000,1198,3995,1682,1483,5,45,74,5400,110,3750,1,1,1,0,1,0
375000,2013,34000,1197,3585,1595,1550,5,35,79,6000,112,4000,1,1,0,0,1,0
639000,2020,44300,998,3695,1600,1560,5,35,67,6000,90,3500,1,1,0,0,1,0
591000,2015,65000,1248,4490,1730,1485,5,43,89,4000,200,1750,1,0,1,0,1,0
250000,2009,110000,1497,4420,1695,1480,5,42,118,6600,146,4600,1,1,0,0,1,0
1399000,2021,11000,1497,4315,1800,1645,5,50,113,6300,144,4500,1,1,1,0,1,0
175000,2009,65000,1086,3565,1595,1550,5,35,67,5500,99,2800,2,1,1,0,1,0
625000,2017,81000,1461,4315,1822,1695,5,50,84,3750,200,1900,1,0,1,0,1,0
575000,2015,50599,1197,3850,1695,1530,5,42,85,6000,114,4000,2,1,1,0,1,0
785000,2018,23000,1199,3955,1694,1544,5,40,89,6000,110,4800,1,1,0,0,1,0
475000,2016,69001,1499,3999,1765,1708,5,52,110,6300,140,4400,1,1,1,0,1,0
415000,2014,62000,1582,4370,1700,1475,5,43,126,4000,260,1900,2,0,1,0,1,0
375000,2012,82000,1336,3995,1710,1505,5,45,89,4000,219,1500,1,0,1,0,1,0
300000,2011,49200,1496,4265,1695,1510,5,45,80,5600,132,3000,1,1,1,0,1,0
1500000,2021,8000,1997,3985,1820,1844,4,57,150,5000,300,1250,2,1,1,1,0,0
975000,2019,58000,1248,3995,1790,1640,5,48,89,4000,200,1750,1,0,1,0,1,0
370000,2015,64000,998,3545,1490,1475,5,35,67,6000,90,3500,1,1,1,0,1,0
250000,2012,48568,1086,3585,1595,1550,5,35,68,5500,99,4500,1,1,1,0,1,0
130000,2009,59000,1086,3565,1595,1550,5,35,67,5500,99,2800,2,1,1,0,1,0
299000,2013,47000,1197,3850,1695,1530,5,42,85,6000,114,4000,1,1,1,0,1,0
300000,2014,40000,1197,3995,1710,1505,5,45,83,6000,113,4000,1,1,1,0,1,0
500000,2015,90000,1248,3995,1695,1555,5,42,74,4000,190,2000,1,0,1,0,1,0
595000,2015,45000,1197,3995,1760,1555,5,45,82,6000,115,4000,1,1,1,0,1,0
484999,2018,44000,998,3715,1635,1565,5,35,67,6000,90,3500,1,1,0,0,1,0
579000,2019,50860,1197,3655,1620,1675,5,32,82,6000,113,4200,1,1,1,0,1,0
775000,2017,67000,1461,4315,1822,1695,5,50,108,3900,248,2250,1,0,0,0,1,0
345000,2014,19000,998,3600,1600,1560,5,35,67,6000,90,3500,2,1,0,0,1,0
525000,2016,18800,1199,3955,1694,1544,5,40,89,6000,110,4800,1,1,1,0,1,0
650000,2016,100000,1197,3985,1734,1505,5,45,82,6000,115,4000,1,1,1,0,1,0
1074000,2017,50050,1591,4270,1780,1630,5,60,122,6400,154,4850,1,1,0,0,1,0
590000,2014,55000,1461,4331,1822,1671,5,50,84,3750,200,1900,2,0,1,0,1,0
630000,2019,20734,998,3695,1600,1560,5,35,67,6000,90,3500,1,1,0,0,1,0
425000,2014,75000,1498,3990,1680,1505,5,35,99,3600,200,1750,1,0,1,0,1,0
250000,2009,72256,1497,4420,1695,1480,5,42,118,6600,146,4600,1,1,1,0,1,0
985000,2017,68000,2179,4456,1820,1995,8,60,120,4000,280,1800,1,0,1,0,0,1
750000,2019,43600,998,3995,1770,1605,5,45,118,6000,172,1500,1,1,0,0,1,0
450000,2018,43000,998,3636,1475,1670,5,35,67,6200,90,3500,1,1,1,0,1,0
849000,2021,17283,1462,3995,1790,1640,5,48,103,6000,138,4400,1,1,1,0,1,0
430000,2014,59000,1197,3995,1695,1555,5,42,85,6000,114,4000,1,1,1,0,1,0
740000,2017,88000,1248,4296,1695,1685,7,45,89,4000,200,1750,1,0,1,0,1,0
1260000,2018,36000,1591,4270,1780,1665,5,55,122,6400,151,4850,1,1,0,0,1,0
250000,2017,32000,799,3679,1579,1478,5,28,53,5678,72,4386,1,1,1,0,1,0
975000,2018,53300,1591,4440,1729,1475,5,45,121,6400,151,4850,1,1,0,0,1,0
600000,2016,92000,1493,3995,1835,1839,7,60,84,3750,230,1500,2,0,1,0,0,1
1465000,2019,22000,1999,4570,1800,1465,5,50,150,6200,192,4000,2,1,0,0,1,0
475000,2014,62000,1591,4370,1700,1475,5,43,121,6300,158,4200,1,1,1,0,1,0
1000000,2022,4000,999,3991,1750,1605,5,40,71,6250,96,3500,2,1,0,0,1,0
570000,2015,60798,1373,4490,1730,1485,5,43,91,6000,130,4000,1,1,1,0,1,0
770000,2016,20000,1591,4375,1700,1475,5,43,121,6300,158,4200,1,1,0,0,1,0
1040000,2019,18000,1497,4440,1695,1495,5,40,117,6600,145,4600,1,1,0,0,1,0
675000,2014,78000,2179,4430,1817,1975,8,60,120,4000,290,1800,2,0,1,0,0,1
450000,2014,52000,1197,3995,1695,1555,5,42,85,6000,114,4000,1,1,1,0,1,0
800000,2022,10000,1197,3845,1735,1530,5,37,89,6000,113,4400,1,1,1,0,1,0
560000,2018,84500,1248,3995,1735,1515,5,37,74,4000,190,2000,3,0,1,0,1,0
450000,2016,47000,1197,3765,1660,1520,5,43,81,6000,114,4000,2,1,1,0,1,0
810000,2018,73000,1582,4440,1729,1475,5,45,126,4000,260,1500,1,0,1,0,1,0
520000,2015,42000,1198,3955,1694,1544,5,40,87,6000,110,4800,1,1,0,0,1,0
425000,2015,36528,1248,3850,1695,1530,5,42,74,4000,190,2000,3,0,1,0,1,0
325000,2012,30000,1197,3850,1695,1530,5,42,85,6000,114,4000,1,1,1,0,1,0
950000,2018,41000,2523,4456,1820,1930,8,60,75,3200,200,1400,1,0,1,0,0,1
375000,2014,35000,998,3600,1600,1560,5,35,67,6000,90,3500,1,1,0,0,1,0
285000,2016,22346,796,3395,1490,1475,5,35,47,6000,69,3500,1,1,1,0,1,0
621000,2013,72000,1248,4265,1695,1685,7,45,89,4000,200,1750,1,0,1,0,1,0
399000,2018,38000,1197,3765,1660,1520,5,43,81,6000,114,4000,1,1,1,0,1,0
1325000,2021,9900,1591,4370,1700,1475,5,43,121,6300,158,4200,1,1,0,0,1,0
249000,2013,60000,1493,3985,1850,1880,7,55,100,3750,240,1600,1,0,1,0,0,1
509999,2019,48000,998,3695,1600,1560,5,35,67,6000,90,3500,1,1,1,0,1,0
1450000,2018,90000,1956,4395,1818,1640,5,60,171,3750,350,1750,1,0,1,1,0,0
640000,2017,63000,1598,4300,1765,1590,5,48,118,3750,320,1750,1,0,1,0,1,0
299000,2017,65822,793,3600,1600,1560,5,35,46,3500,125,2000,1,0,1,0,1,0
350000,2013,34000,1197,3775,1695,1510,5,45,80,5600,104,3100,1,1,1,0,1,0
1421000,2017,75000,2393,4735,1830,1795,7,55,148,3400,343,1400,2,0,1,0,0,1
595000,2017,99000,1199,3955,1694,1544,5,40,89,6000,110,4800,1,1,0,0,1,0
351000,2013,42000,1248,3995,1695,1555,5,42,74,4000,190,2000,1,0,1,0,1,0
825000,2019,44000,1462,4490,1730,1485,5,43,103,6000,138,4400,1,1,1,0,1,0
1050000,2017,88757,2179,4788,1903,1791,6,60,154,4000,400,1700,2,0,1,0,0,1
1525000,2015,49000,1968,4701,1826,1427,5,63,177,4200,380,1750,1,0,0,0,1,0
725000,2017,64000,1248,3995,1790,1640,5,48,89,4000,200,1750,1,0,1,0,1,0
340000,2011,109000,1794,4540,1760,1480,5,55,132,6000,170,4200,2,1,1,0,1,0
650000,2018,32000,1197,3995,1745,1500,5,37,83,6000,115,4000,1,1,1,0,1,0
570000,2019,13000,1197,3850,1695,1530,5,42,83,6000,115,4000,1,1,1,0,1,0
1220000,2020,35000,2179,4456,1820,1995,7,60,120,4000,280,1800,1,0,1,0,0,1
660000,2017,40000,1197,3995,1745,1500,5,37,83,6000,115,4000,1,1,0,0,1,0
575000,2017,53580,1199,3999,1734,1601,5,40,89,6000,110,4800,1,1,1,0,1,0
240000,2013,51500,1493,3985,1850,1880,7,55,100,3750,240,1600,2,0,1,0,0,1
950000,2019,22000,1497,4440,1695,1495,5,40,118,6600,145,4600,1,1,1,0,1,0
419000,2017,23700,799,3679,1579,1478,5,28,53,5678,72,4386,1,1,1,0,1,0
750000,2017,48069,1197,3995,1695,1555,5,42,83,6000,115,4000,1,1,0,0,1,0
1160000,2015,47981,1968,4659,1814,1476,5,50,141,4000,320,1750,1,0,0,0,1,0
475000,2016,16630,1197,3765,1660,1520,5,43,81,6000,114,4000,1,1,1,0,1,0
850000,2017,47255,1497,4440,1695,1495,5,40,117,6600,145,4600,1,1,1,0,1,0
305000,2018,34800,799,3679,1579,1478,5,28,53,5678,72,4386,1,1,1,0,1,0
385000,2013,72000,1461,4331,1822,1671,5,50,84,3750,200,1900,2,0,1,0,1,0
500000,2012,86288,1598,4386,1699,1466,5,55,103,4400,250,1500,1,0,1,0,1,0
655000,2017,24003,1199,3955,1694,1544,5,40,89,6000,110,4800,1,1,1,0,1,0
925000,2017,28000,1497,3994,1811,1607,5,44,108,3750,260,1500,1,0,1,0,1,0
690000,2017,65000,1396,3985,1734,1505,5,45,89,4000,220,1500,1,0,1,0,1,0
625000,2015,45000,1248,4265,1695,1685,7,45,89,4000,200,1750,2,0,1,0,1,0
844999,2018,71000,1582,4375,1700,1475,5,43,126,4000,260,1900,2,0,1,0,1,0
745000,2018,54000,1497,4453,1735,1666,7,42,117,6600,145,4600,1,1,0,0,1,0
650000,2015,49776,1493,3995,1835,1839,7,60,84,3750,230,1500,1,0,0,0,0,1
640000,2017,61000,1248,3995,1790,1640,5,48,89,4000,200,1750,1,0,1,0,1,0
395000,2014,47884,998,3600,1600,1560,5,35,67,6000,90,3500,1,1,0,0,1,0
1390000,2017,56000,1798,4670,1814,1476,5,50,177,5100,250,1250,1,1,0,0,1,0
365000,2010,58424,1497,4420,1695,1480,5,42,118,6600,146,4600,1,1,1,0,1,0
451000,2017,55000,1120,3995,1660,1520,5,43,71,4000,180,1750,1,0,1,0,1,0
880000,2018,47000,1598,4386,1699,1466,5,55,104,5250,153,3800,1,1,1,0,1,0
1180000,2019,38000,1591,4370,1700,1475,5,43,121,6300,158,4200,1,1,0,0,1,0
285000,2016,17000,796,3395,1490,1475,5,35,47,6000,69,3500,1,1,1,0,1,0
675000,2019,35000,1498,3995,1704,1525,5,40,99,3750,215,1750,1,0,1,0,1,0
1300000,2020,27000,1493,4315,1800,1645,5,50,113,4000,250,1500,1,0,1,0,1,0
825000,2021,6600,1197,3805,1680,1520,5,37,82,6000,114,4000,1,1,0,0,1,0
899000,2015,125000,2494,4585,1765,1760,8,55,101,3600,200,1200,3,0,1,0,0,1
409999,2021,13424,796,3445,1515,1475,5,35,47,6000,69,3500,1,1,1,0,1,0
280000,2011,69276,998,3620,1475,1460,5,35,67,6200,90,3500,1,1,1,0,1,0
811999,2017,31000,1582,4440,1729,1475,5,45,126,4000,260,1500,1,0,1,0,1,0
625000,2014,54000,1498,3971,1682,1469,5,45,89,4200,230,1500,1,0,1,0,1,0
725000,2017,75000,1248,3995,1790,1640,5,48,89,4000,200,1750,1,0,1,0,1,0
1450000,2014,71796,1968,4385,1831,1608,5,64,174,4200,380,1750,3,0,0,1,0,0
425000,2014,74000,1461,4331,1822,1671,5,50,84,3750,200,1900,2,0,1,0,1,0
250000,2013,82461,814,3495,1550,1500,5,32,55,5500,75,4000,1,1,1,0,1,0
800000,2018,66000,1248,3995,1735,1515,5,37,74,4000,190,2000,1,0,1,0,1,0
875000,2015,87000,2179,4456,1820,1995,8,60,120,4000,280,1800,1,0,1,0,0,1
525000,2019,32000,1199,3793,1665,1587,5,35,84,6000,114,3500,1,1,1,0,1,0
1520000,2021,14000,1997,3985,1820,1844,4,57,150,5000,300,1250,1,1,1,1,0,0
575000,2018,27239,998,3600,1600,1560,5,35,67,6000,90,3500,1,1,0,0,1,0
190000,2013,66000,995,3495,1495,1518,5,38,62,5400,90,4200,1,1,1,0,1,0
755000,2022,2272,1197,3805,1680,1520,5,37,82,6000,114,4000,1,1,1,0,1,0
1130000,2015,50000,1997,4545,1820,1685,5,58,154,6500,190,4300,1,1,0,0,1,0
610000,2017,38674,1197,3995,1695,1555,5,42,83,6000,115,4000,1,1,1,0,1,0
365000,2019,32000,999,3679,1579,1478,5,28,67,5500,91,4250,1,1,1,0,1,0
745000,2017,82000,1498,3999,1765,1708,5,52,99,3750,205,1750,1,0,1,0,1,0
1150000,2013,52000,1595,4359,2010,1557,5,50,120,5000,200,1250,2,1,0,0,1,0
200000,2014,56000,1120,3995,1660,1520,5,43,71,4000,180,1750,3,0,1,0,1,0
775000,2016,42000,1497,4440,1695,1495,5,40,117,6600,145,4600,1,1,0,0,1,0
860000,2016,57983,1591,4270,1780,1630,5,60,122,6400,154,4850,1,1,1,0,1,0
1100000,2019,26000,1582,4375,1700,1475,5,43,126,4000,260,1900,1,0,1,0,1,0
260000,2011,90000,1248,3995,1695,1555,5,42,74,4000,190,2000,2,0,1,0,1,0
1400000,2020,94182,1968,4670,1814,1476,5,50,141,3500,320,1750,1,0,0,0,1,0
515000,2022,3395,1086,3610,1645,1560,5,35,68,5500,99,4500,1,1,1,0,1,0
600000,2014,53213,1248,4265,1695,1685,7,45,89,4000,200,1750,1,0,1,0,1,0
1075000,2016,70000,1798,4620,1775,1475,5,55,138,6400,173,4000,1,1,1,0,1,0
575000,2020,40000,1199,3990,1755,1523,5,37,85,6000,113,3300,1,1,1,0,1,0
750000,2019,6200,1462,4490,1730,1485,5,43,103,6000,138,4400,1,1,1,0,1,0
755000,2017,75650,1498,3999,1734,1601,5,40,99,3600,200,1750,1,0,1,0,1,0
190000,2010,60000,1197,3565,1595,1550,5,35,80,5200,111,4000,3,1,1,0,1,0
425000,2014,89000,1248,3995,1695,1555,5,42,74,4000,190,2000,1,0,1,0,1,0
855000,2017,57000,1582,4375,1700,1475,5,43,126,4000,260,1900,2,0,1,0,1,0
225000,2012,56000,814,3495,1550,1500,5,32,55,5500,75,4000,1,1,1,0,1,0
1270000,2019,61805,2179,4456,1820,1995,7,60,140,3750,320,1500,1,0,1,0,0,1
750000,2019,33000,1198,3994,1811,1607,5,44,108,5000,170,1750,1,1,1,0,1,0
450000,2014,48000,998,3695,1600,1560,5,35,67,6000,90,3500,1,1,0,0,1,0
871000,2015,64000,1582,4270,1780,1630,5,60,126,4000,265,1900,1,0,1,0,1,0
495000,2016,53376,1198,3675,1715,1655,6,35,77,3750,190,1750,1,0,1,0,1,0
600000,2016,70000,1498,4440,1695,1495,5,40,99,3600,200,1750,1,0,1,0,1,0
595000,2014,65123,1582,4370,1700,1475,5,43,126,4000,260,1900,1,0,1,0,1,0
425000,2014,58600,1198,3990,1680,1505,5,35,87,6000,109,4500,1,1,1,0,1,0
1050000,2021,7500,998,3995,1770,1605,5,45,118,6000,172,1500,1,1,1,0,1,0
1299000,2019,39000,1582,4270,1780,1665,5,55,126,4000,260,1500,1,0,1,0,1,0
175000,2009,23000,1086,3565,1595,1550,5,35,67,5500,99,2800,1,1,1,0,1,0
994999,2019,27900,1462,4445,1775,1700,6,45,103,6000,138,4400,1,1,1,0,1,0
265000,2016,122000,999,3679,1579,1478,5,28,67,5500,91,4250,1,1,1,0,1,0
475000,2015,48000,1197,3995,1745,1500,5,37,83,6000,115,4000,1,1,1,0,1,0
660000,2018,9000,1197,3985,1734,1505,5,45,82,6000,115,4000,1,1,1,0,1,0
490000,2019,32000,999,3679,1579,1478,5,28,67,5500,91,4250,1,1,0,0,1,0
315000,2012,57000,1498,4425,1695,1505,5,41,98,6000,134,4000,1,1,1,0,1,0
341000,2016,49000,1198,3610,1680,1500,5,35,87,6000,109,4500,1,1,1,0,1,0
950000,2018,71000,1248,3995,1790,1640,5,48,89,4000,200,1750,2,0,1,0,1,0
409999,2014,20000,1197,3850,1695,1530,5,42,85,6000,114,4000,2,1,1,0,1,0
1050000,2021,5000,1248,4490,1730,1485,5,43,89,4000,200,1750,1,0,1,0,1,0
365000,2013,68000,1197,3850,1695,1530,5,42,85,6000,114,4000,1,1,1,0,1,0
595000,2015,43000,1498,3999,1765,1708,5,52,89,3750,204,2000,1,0,1,0,1,0
650000,2017,92000,1248,4490,1730,1485,5,43,89,4000,200,1750,2,0,1,0,1,0
521000,2017,40879,1197,3700,1690,1595,5,32,82,6000,113,4200,1,1,0,0,1,0
570000,2016,80000,1498,3999,1765,1708,5,52,99,3750,205,1750,1,0,1,0,1,0
299000,2018,19000,999,3679,1579,1478,5,28,67,5500,91,4250,1,1,1,0,1,0
350000,2012,130000,1598,4386,1699,1466,5,55,105,4400,250,2500,1,0,1,0,1,0
575000,2017,35000,1248,3995,1695,1555,5,42,74,4000,190,2000,1,0,1,0,1,0
335000,2013,64418,1198,3610,1680,1500,5,35,87,6000,109,4500,2,1,0,0,1,0
480000,2019,10265,1197,3765,1660,1520,5,43,81,6000,114,4000,1,1,1,0,1,0
350000,2012,85000,1498,4320,1764,1486,5,40,89,3750,204,2000,1,0,1,0,1,0
790000,2017,50000,1248,3995,1790,1640,5,48,89,4000,200,1750,1,0,1,0,1,0
180000,2014,48000,796,3395,1490,1475,5,35,47,6000,69,3500,3,1,1,0,1,0
551000,2019,39000,1120,3995,1660,1520,5,43,71,4000,160,1500,1,0,1,0,1,0
860000,2018,33030,1248,3995,1790,1640,5,48,89,4000,200,1750,1,0,1,0,1,0
375000,2013,86000,1497,4440,1695,1485,5,42,116,6600,146,4800,2,1,1,0,1,0
725000,2017,55000,1373,4490,1730,1485,5,43,91,6000,130,4000,1,1,0,0,1,0
400000,2017,35000,1197,3765,1660,1520,5,43,81,6000,114,4000,1,1,1,0,1,0
1250000,2018,90000,1956,4395,1818,1640,5,60,171,3750,350,1750,1,0,1,0,1,0
499000,2012,96506,1497,4440,1695,1485,5,42,116,6600,146,4800,2,1,1,0,1,0
399000,2014,88000,1598,4384,1699,1466,5,55,103,5250,153,3800,1,1,0,0,1,0
450000,2015,52000,1197,3995,1695,1555,5,42,85,6000,114,4000,1,1,1,0,1,0
409999,2015,54443,998,3600,1600,1560,5,35,67,6000,90,3500,1,1,0,0,1,0
250000,2018,25000,999,3429,1560,1541,5,28,67,5500,91,4250,2,1,1,0,1,0
590000,2014,86000,1248,3850,1695,1530,5,42,74,4000,190,2000,1,0,1,0,1,0
530000,2013,75000,1498,3999,1765,1708,5,52,89,3750,204,2000,1,0,1,0,1,0
425000,2013,96000,2179,4655,1965,1922,7,55,138,4000,320,1700,1,0,1,0,0,1
315000,2011,38091,1197,3775,1695,1510,5,45,80,5600,104,3100,1,1,1,0,1,0
275000,2013,34000,814,3495,1550,1500,5,32,55,5500,75,4000,1,1,1,0,1,0
750000,2018,75000,1498,4440,1695,1495,5,40,99,3600,200,1750,1,0,1,0,1,0
465000,2014,82000,1364,4265,1695,1510,5,45,67,3800,170,1800,1,0,1,0,1,0
1325000,2021,20000,998,3995,1790,1647,5,45,118,6000,172,1500,1,1,1,0,1,0
175000,2008,65000,1248,3995,1695,1555,5,42,74,4000,190,2000,2,0,1,0,1,0
275000,2011,65000,1248,3995,1695,1555,5,42,74,4000,190,2000,1,0,1,0,1,0
730000,2016,51834,1497,4440,1695,1495,5,40,117,6600,145,4600,2,1,1,0,1,0
1495000,2018,28000,1368,4395,1818,1640,5,60,160,5500,250,2500,1,1,0,0,1,0
1150000,2014,39000,1595,4359,2010,1557,5,50,120,5000,200,1250,2,1,0,0,1,0
590000,2015,116592,1497,4440,1695,1495,5,40,117,6600,145,4600,1,1,0,0,1,0
299000,2014,32000,1199,4249,1690,1503,5,42,85,6000,113,5000,1,1,1,0,1,0
850000,2018,85000,1248,3995,1790,1640,5,48,89,4000,200,1750,1,0,1,0,1,0
480000,2015,49000,1497,4440,1695,1495,5,40,117,6600,145,4600,1,1,1,0,1,0
345000,2016,71000,1120,3765,1660,1520,5,43,70,4000,160,1500,2,0,1,0,1,0
891000,2016,47000,1591,4270,1780,1630,5,60,122,6400,154,4850,1,1,1,0,1,0
925000,2021,48000,1462,3995,1790,1640,5,48,103,6000,138,4400,1,1,1,0,1,0
245000,2014,79000,1197,3775,1680,1620,5,43,85,6000,113,4500,2,1,1,0,1,0
275000,2014,83000,814,3495,1550,1500,5,32,55,5500,75,4000,2,1,1,0,1,0
240000,2013,73000,1196,3795,1680,1427,5,45,70,6250,102,4000,1,1,1,0,1,0
